content,score,tone
"1 bintang aja kali yaa, apaan baru mau perkenalan ajah udh eror trs gmn slanjuty. Buat system aplikasi yg mumpuni baru arahkan berkala jangan memaksakan kehendak,bikin kecewa orang dosa.",1,-1
Perbaiki aplikasinya tolong Setiap kali mau log in selalu muncul 'terjadi kesalahan' padahal koneksi lancar,1,-1
"Payah;!! Buat apa ada app ini,kalo musti datang lg ke Disdukcapil???? Online itu utk mempermudah bukan memperibet kerjaan 2x!!!",1,-1
Tidak bisa login. Terjadi kesalahan jaringan katanya,2,-1
"Tidak guna tidk bisa registrasi,mentok di ambil foto,barcode/qr apa yang mau di scan.qr bs dikirim via email atau wa gag",1,-1
Aplikasi tak jelas aplikasi oon e-mail udah bener pas daftar massa valid saya masukan e-mail saya bener tidak ada salah perbaiki biar bisa baca,1,-1
Aplikasi ngk berguna. Saat mau dubuka selalu gk bisa.. Sampahhhh.,1,-1
"Aplikasi jelek gak bisa dibuka error mulu dan tak layak pake, buat apa daftar online kalau harus barcode offline.",1,-1
apk ini jelek proses pengajuan nya sangat² lambat..,1,-1
"Saya sudah menggunakan aplikasi IKD sejak lama, tetapi akhir² ini pas saya buka Dokumen untuk melihat Kartu Keluarga & KTP nya tidak bisa. Mohon penjelasannya...",5,1
saya daftar ktp digital tapi salah input email yang harusnya yahoo tapi malah saya masukkan gmail otomatis kode otp yang harusnya masuk di email itu tidak bisa di akses. Jadi pertanyaan saya apakah saya masih bisa daftar ulang lagi dengan email yang aktif atau bagaimana ? Mohon di jawab🙏🙏,3,-1
"Semua data udah saya masukin berulang kali klik,,,mo pake data/wifi GK bisa cuma balik""lagi ke menu awal",1,-1
Untuk dokumen kependudukan sub. Lainnya...mohon untuk diperbaiki... Biar kartu vaksin dan lain2nya bisa muncul...,4,1
"Kasi bintang aja nih,soalnya aplikasi ini sangat lambat loading nya,memakan banyak waktu,dan gak bisa daftar ke penyedia TTE",3,-1
"Yah percuma atuh kalo dibatasi mah, akang/teteh.. Buatlah aplikasi yang user friendly. 🙏 bintang 2 dulu deh.",2,-1
"Kenapa susah sekali mw dibuka,,,,ktp suami hilang kalo mw nyetak hrus ke kota,dikcamatan cuma bisa bantu yg digital..gliran mw bkin digital di akses ny susahhh pdhaal sinya ok",1,-1
Gagal koneksi coba lagi padahal sudah coba memakai data dan WiFi tetap tidak bisa,1,-1
Aplikasi sering force close di Oppo A3s padahal versi android 8. Perlu ada perbaikan.,4,1
"Aplikasi taik, udah berkali kali rekam gambar gak ada hasilnya. Justru buat orang emosi",1,-1
"SEMUA KOLOM KOMEN TENTANG KELUHAN,TAPI TIADA TANGGAPAN,ga sadar bahwa RAKYAT itu RAJA,jadi harus dilayani semaksimal mungkin,karena aplikasi ini ga murah,bayarnya pakai uang RAKYAT lewat PAJAK",1,-1
Kenapa kesalahan koneksi ya pas buka padahal kuota ada.,2,-1
Parahh ni apk jaringan stabil aja tetep kesalahan jaringan,1,-1
"Ternyata harus ke dukcapil utk ambil barcode saya kirain simpel, ribet juga next proses 😁😁 3star dulu aja blom bisa terpakai.",3,-1
"Maafnya kenapa setiap saya mau masuk selalu coba lagi padahal kuota ada pakai wifi gak bisa aneh, saya lagi buat ktp pun susah dan lama sekali",1,-1
Aplikasih bikin susah. Bulak balik berfoto tapi selalu ulang ulang ulang..,1,-1
"Kenapa saya sudah download aplikasi, terus daftar sudah isi formulir, Nik sudah, Gmail sudah, no hp sudah, tapi kok gagal-gagal Melu.",1,-1
Gak masang pin malah suruh masukin pin... Beres gak bsa dipake aplikasinya,1,-1
"Kenapa aplikasi nya gak bs di buka ya,,,,,, setiap kali di buka ktnya terjadi kesalahan koneksi ktnya, pd hal paket sy msh ada.",1,-1
"Gimana ini, ko ga bisa buka dokumen? Buka kk apa lagi, apa gunaa nya app ini?? Bukan nya app ini dibuat untuk mempermudah masyarakat yahh?? Ko tetep aja ujung² nya mempersulit!! Lantas buat apa app ini di buat??",1,-1
"Capek gak bisa2 d buka aplikasinya, jaringan internet padahal kuat Tersiksa dengan adanya kebijakan yg skrang..",1,-1
"Daftar dan aktifasi sangat mudah, cuma butuh waktu 3 menit, manfaat banyak, tidak usah bawa-bawa identitas diri lagi",5,1
"Scan barcode nya kenapa harus ke dukcapil,, jadi ribet, seharusnya cukup memasukkan NIK, NOMER KK, VERIFIKASI WAJAH kan sudah cukup",1,-1
"Baru install langsung ada keterangan ""periksa jaringan internet anda"". Padahal internet lancar tanpa gangguan. Terpaksa langsung Uninstall..",1,-1
Aplikasi yg tidak pantas ada hanya mempersulit masyarakat kirqnya kedepan bisa lebih di perbaiki lebih baik dan mudah untuk di gunakan,1,-1
"Apaan sih keluar dr aplikasi mulu, balik ke menu utama, keluar otomatis, ga jelas bngt aplikasinya",1,-1
aplikasi gak bisa di buka padahal koneksi lancar,2,-1
"Sangat puas dgn aplikasinya, mudah diakses.",5,1
"Gak bisa buka menu dokumen, buka menu lainnya jg gak bisa, bagaimana ini, mau era digital tapi masih jauh dari digita",1,-1
"Astaga aplikasi nya pajangan ajj, lumayan dana cair buat bikin apk pajangan, Note: akn sy edit klo aplikasinya sdh berfungsi",1,-1
"sangat membantu, tidak perlu repot repot bawa hardcopy kemana mana semua sudah jelas disini, tapi perlu di perbaiki untuk iklan dan tampilannya terkadang tidak muncul",5,1
"KTP elektronik secara digital tp masih harus tetap urus kode qr ke dukcapil yang artinya masih diproses secara offline, lalu apa bedanya dengan ktp fisik yang saya miliki hari ini?????",1,-1
Aplikasi ga guna suruh ambil gmbar ga muncul.suruh gw jungkir balik dulu biar bisa???gila nih aplikasi terbaik bngt sejagat rayaaaa.ngalahin game aja ratingnya pantesan jelek.perbaiki napa.kaga ada budget lu?kemana duit lu?bikin aplikasi nanggung.,1,-1
In aplikasi kayak boot aja kebanyakan loading trus lupa paswrd tidak bisa di reset dan hrus ke dukcapil. Lupa password lewat nga tau mau ngapain mending di uninstal aja,1,-1
Aplikasi nya tidak bisa di buka kenapa ya cuma bisa di buka sekali doank,1,-1
Tolong ini aplikasi kenapa ngga bisa d buka buat liat e-ktp nya ada bacaan koneksi gagal trs?,1,-1
"Aplikasi jelek banget, selalu nya gagal login. Please deh Kemendagri seriusan dikit napa.",1,-1
Mungkin lebih baik jika utk verivikasi dan validasi bisa di ubah secara online dan tdk perlu datang ke dukcapil...,3,-1
"Aplikasi sangat membantu saya dalam melihat data saya dan keluarga, tanpa harus membawa berkas.",5,1
"Aplikasi gk guna, aplikasi pemerintah model begini . Scan barcode mesti ke kantor dukcapil buat apa harus ada pembuatan online, semakin aneh aja ini pemerintahannya 🥱🤦‍♂️",1,-1
"Sdh ada akun malah suruh dftr trus,lelet bin lemot. Perlu bnyk perbaikan app ny jgn d korup trus dana pemeliharaan app",1,-1
Untuk verifikasi wajah di sebagian hape tidak compatible akses ke kamera tidak otomatis terbuka,2,-1
Sebenarnya cukup baik adanya identitas Kependudukan Digital tapi aplikasinya tolong diperbarui untuk hp samsung saya 3 kali dalam waktu 3 hari mencoba gagal terus,3,-1
"Data E-KTPnya tidak update, saya sudah pernah perubahan tanda tangan tapi yang muncul masih yang lama",1,-1
Kenapa ga bisa di buka apk nya....padahal jaringan baguss tapi di sini muncul kesalahan jaringan buka yg lainnya lancarr anehh,1,-1
online ya??hm?!! kalo masih harus ke capil lagi buat ngambil kode QR ya percuma app ini ada. gua nyari app ini biar gak perlu ke capil. sar app aneh.,1,-1
"Bagaiman mau maju, Sekelas negara aja cuma bisa bikin aplikasi seadanya begini. Menyedihkan, meribetkan, menyusahkan, tertinggal...MEMALUKAN",1,-1
Kalau digital ngapain harus jauh2 ke dukcapil bos cuma buat scan barcode?,1,-1
Apaan...ga ad verifikasi yang di kirim k email...ini yg bikinaplikasi bocil ya..?...apk bocil stm...makanya sangkut2 Useless buang2 kuota dan waktu aja,1,-1
"Buruk, data masih 18 GB sinyal ok tapi ga bisa kebuka ini niat mempermudah atau mempersulit sih sebenarnya",3,-1
Jaringan bagus. Stabil Tapi tidak bisa buka aplikasinya muter terus. Entah siapa yang salah,1,-1
Kenapa ga bisa daftar?terjadi kesalahan koneksi terus.,1,-1
"kenapa tidak bisa terhubung ke internet, padahal saya sinyal wifinya bagus kecepatan, tolong di perbaiki lagi",1,-1
Buruk.. terjadi kesalahan terus disaat mau buka dokumen padahal jaringan internet stabil.,1,-1
Aplikasinya bagus dan bermanfaat .setiap mau ngecek.ktp selalu memasukkan paswood.jd keamanan terjamin,5,1
"Susah untuk mendaftar, sudah pakai jaringan wifi selalu coba lagi coba lagi, ntah krn aplikasi nya ntah karena hp nya",3,-1
Data sudah masukk... Verifikasi email gak masuk.... Seharusnya ada pemulihan nunggu 5mnit masuk lagi... Sangat jelek...,1,-1
"Gk bisa di buka,,, selalu masalah koneksi internet",2,-1
"Kaga ngebantu , ngapain bikin aplikasi ini kalo masih harus ke Dukcapil. Langsung hapus lah !!",1,-1
"Aplikasi nya gk bisa buka dokumen, pindahkan barcode juga gk berfungsi.",4,1
"Saya sangan kecewa, beberapa kali mencoba verifikasi wajah ngga bisa terus, malah blank hitam Tolong di perbaiki sistemnya",3,-1
Mau daftar barcode nya nyari kemana ? Dukcapil nya jauh banget. 🤣...kek gini apanya yg digital coba .,1,-1
Kalau koneksi gagal terus solusi nya apa ini Sedangkan aplikasi lain lancar² aja Klau ngak bisa di buka apa pungsi nya ?,2,-1
"Baru download dan dibuka eh muncul tulisan ""coba lagi"". Terus dicoba sama aja seperti itu. Mohon lah sistem nya diperbaiki lg..",1,-1
Aplikasi ny bagus tp sistem ny jelek bgt bbrp x d coba ga bs msk ...katanya hrs update dll tp tetap ga bs d akses....,3,-1
Pakai wifi aja terjadi kesalahan koneksi trs. Duh makin repot kalo bgini,1,-1
"Identitas digital masih belum bisa digunakan untuk kepentingan pengurusan seperti perbankan,ataupun jual beli. Perbankan masih menolak untuk menggunakan identitas digital",2,-1
"Aplikasi gak guna, berulang ulang terus tapi gagal juga, di suruh scan barcode tapi barcode mana gk tau",1,-1
"Aplikasi untuk login nya sulit, memuat terus...",1,-1
"Tidak ada menu download, jadi tetap kurang mempermudah masyarakat, resolusi dokumen juga rendah (buram)",2,-1
login harus menggunakan wifi . dengan data seluler tidak bisa padahal aplikasi yg lain lancar,1,-1
Ini namanya bukan digital masa minta scan barcode lagi. Menyulitkan belajar la dari aplikasi BPJS!,1,-1
"Kenapa aplikasi ini bisanya pakai Wifi,padahal kuota dn jaringan saya cukup bnyk.? Jdi saya hrs tetring trs kalo mau buka aplikasi ini",4,1
Aplikasi nya gabisa ke buka selalu koneksi jaringan pdahal jaringan nya bagus!!,1,-1
Ada menu daftar tapi tetep harus ke petugas dukcapil ada barcode. Ya sama saja daftar manual,1,-1
"Online digital tapi masih di suruh ke Dukcapil kan lucu , ini 2023 loh? Kalian ngerti DIGITALISASI atau engga sih, terus ANGGARAN yg di habiskan untuk membuat APLIKASI ini berapa yach?",1,-1
Gak jelas dan gak niat buat aplikasi online database... Kebanyakan proyek di makan jadi gam diurus dengan benar,1,-1
"Koneksi error mulu, padahal internet stabil.",3,-1
Tidak bisa digunakan...balik lagi balik lagi..padahal datanya sudah sesuai..gimanah y caranya🙏,1,-1
"saya pikir ini pengganti fisik KTP, tp untuk menunjukkan KTP kepada pihak lain secara online (misal buat rek. bank online) tidak bisa, tidak bisa di Screenshoot, kode QR jg ga bisa dibagikan.",2,-1
Aplikasi Selalu tidak terhubung ke server setiap mau upload akta nikah. mohon di perbaikin apliksinya bang,1,-1
": Banyak yang mengeluhkan begitu juga AKU,... Pasti banyak juga yang menyesalkan aplikasi yang demikian,.... Tentu harus respec too...,Oo..mosok menungso sak munu kehe sing mengeluh Ndak direspon blas,.... Kalau cuma untuk rame ramean tok,... Buyarr bubar ajja bro.. Tak kasih bintang satu aja yah.... Mau tak kasih bintang lima...yang empat masih dipinjam teman aku.",1,-1
"Apaan ini ?? Pin selalu salah & di blokir sementara.. padahal pin yang saya masukkan sudah benar.. buktinya kemarin bisa terbuka dengan pin yang sama, kenapa sekarang malah pin salah ???? pin sudah saya catat di buku saat buat ktp digital & di verifikasi oleh pegawai discapil... Bagi dinas terkait tolong di jawab pertanyaan saya...",1,-1
"Dengan e KTP digital ini semakin memudahkan kita setiap butuh ktp, demikian pula dokumen2 yg otomatis ada diaplikasi ini",5,1
"Tidak ada koneksi terus, padahal wifi atau data tetep gabisa",1,-1
Tidak bisa sambil foto. Blank hitam padahal dipengaturan aplikasi sudah diizinkan,1,-1
"awalnya mudah & lancar buka dokumen,sekarang loading terus,tolong perkuat servernya dong,biar gak terkesan sbg proyek ujicoba doang",5,1
"Minta scan Barcode lagi,sama aj rekaman ulang,saya verifikasi wajah berkali kali tetap gagal dan minta code QR lgi ribett,bukannya di permudahkan malah di persulit kan",5,1
Aplikasi nggak bisa di pakai versi android harus 8 ke atas kasihan warga negara yg handphone nya masih di android 7,1,-1
"Kenapa harus pake kode QR dari dukcapil,, Klo bisa langsung kan lebih mudah daftarnya,gak harus langsung sama dukcapil,🙏🙏",3,-1
"Terima kasih dukcapil, udah memberikan dokumen digital. Untuk kedepannya agar bisa buka aplikasi nya offline.",5,1
"Invalide terus..., ribet bangeet, kode QR sudah di scan berkali-kali tapi tetap aja invalide terus...",1,-1
"terima kasih pa dirjen Dukcapil dan rekan2 fitur fiturnya mantap🙏🏻 izin memberi tanggapan karena saya di bagian operator, untuk scan barcode silakan warga harus ke disdukcapil setempat, untuk semua 🙂 semoga bermanfaat",5,1
"Di aplikasi ini tidak ada TTE, anjurannya hrs dftr k aplikasi privy untk TTE nya, sy sudh registrasi TTE d aplikasi privy,, trus slnjtny bgaimn agar ktp digital sy bs ada TTE nya...?",3,-1
Aplikasi yg sulit buat update mau masuk buat isi data gak bs invalid trus kurang canggih,1,-1
"Kok susah kali daftar, selalu menyalahkan jatingan, bilang aja aplikadi kalian yg eror jangan menyalahkan jaringan",1,-1
Dengan adanya aplikasi digital ID sangat membantu dan memberikan kemudahan kepada masyarakat apabila lupa membawa fisik KTP atau KK serta lebih praktis.,5,1
"Banyak menu yang tidak bisa dibuka, contoh menu daftar pelayanan dan pemantauan pelayanan. Mohon ditingkatkan lagi.",3,-1
"Dateng ke dukcapil suruh urus online, sudah urus online KTP tidak jadi jadi krena blangko kosong, terus di solusikan pakai KTP digital di app store, sudah download dan masuk tetep aja harus balik ke Dukcapil lagi buat scen. Master banget yang buat syatem di dukcapil. Jadi penasaran berapa sih harga blanglo KTP ?? Sampe selalu jdi issue permasalahan buat KTP.",1,-1
"Aplikasi nya bagus tapi daftar harus scan barcode , untuk wilayah yang jauh itu gimana kalo kantornya jauh",1,-1
apk sering terjadi kesalahan internet terus padahal sinyal bagus,2,-1
"untuk dokumen tidak bisa dibuka jadi tidak bisa melihat ktp dan kartu kk digital,mohon diperbaiki",2,-1
Aplikasi nya klu diakses selalu coba lagi2 mohon di perbaiki kok sll gtu masyarakat kesusahan klu sering masalah2 terus mau akses ndak bisa,2,-1
"Aplikasi pemerintah aja buat kepentingan, jelek bangett lebih bagus aplikasi buatan anak sekolah",1,-1
"Susah banget pas ambil foto selfi masa foto ga muncul padahal hp type samsung j2 prime ,, kecewa saya bolak balik ga ada hasil 😡",1,-1
"Aplikasi sudah bisa di buka cuma sayang harus ke capil untuk perekaman menurutku sangat merepotkan,payah",1,-1
"aplikasi cacat memancing buat download tapi gak bisa si gunakan mengeruk ke untungan dari aplikasi , sampe segitu nya",1,-1
Udah coba daftar..mentok sampe fto..kmbali lagi sy kira udah brhasil..trnyata harus dari awal lagi.. Trus kpn dan sampai gimna berhasilnya..,3,-1
"Knpa bukanya kudu pakai wifi atau hospot dlu baru bisa, duhhh ngadi ngadi ni aplikasi..ga efektif sama sekali",1,-1
"Knp ya klo aplikasi plat merah suka aneh,, nyediain aplikasi online tp hrs barcode dlu,yg jd masalah barcodenya hrs offline ke dukcapil,,hrsnya bs verifikasi online via no hp krn no hp hrs terdaftar menggunakan no kk.masa negara ngk percaya sm produk dan kebijakannya sendiri.aneh",1,-1
"Seharusnya tidak perlu scan barcode tetapi cukup memasukan NIK KTP saja mempermudah,lebih ditingkatkan lagi",3,-1
"Saya merasa sangat terbantu dgn adanya aplikasi ini, apabila butuh data kependudukan tinggal lht di HP.. Mudah kan...",5,1
"Tidak bisa nenampilkan dokumen, padahal sinyal internet stabil, terjadi kesalahan terus",1,-1
"Susah daftarnya, scan qr tapi ngga pernah bisa",1,-1
Sempurna sekali setelah DOWNLOAD aplikasinya isi data dan foto lalu scan QR di DUKCAPIL tidak sampai 10 menit selesai KTP DIGITALnya semuanya lancaaaaaaaaaaaaar,5,1
Semakin lama semakin membaik karena bisa untuk pengajuan dokumen kependudukan secara online.. Maju terus dukcapil.. Dukcapil bisa dan prima,5,1
Tak semua daerah jaringan internetnya bagus tambah lagi tak semua orang memakai Hendphon android canggih jadi aplikasi ini buat yang mampu saja,1,-1
Di-update bukan malah bagus tapi malah gak bisa dibuka..,1,-1
Aplikasi ini mengharuskan pakai hp android yg versi 7 kalau hpnya versi 6 tdak support. Sekian dan trmksih,1,-1
ga efektif masa harus minta barcode ke kecamatan buat apa ada aplikasi kayak gini.. kalau masih hrus datang ke kecamatan.. tahu ga ga tahu kenapa semenjak beberapa tahun ke belakang mukanya petugas2 kecamatan jauh dari senyum bahkan tdk ramah...,1,-1
"Untuk aplikasi sih bagus, cuman agak error + kadang ngebug keluar sendiri, mohon ditingkatkan lagi 🙏 thx",3,-1
setelah update malah 'terjadi kesalahan koneksi' padahal sebelum update bisa digunakan dengan normal.,1,-1
setelah memasukkan email nik dll... di minta verifikasi tp saat ditekan scan wajah keluar dr aplikasi terus.....😇😇,1,-1
"Tidak bisa di buka, tanya PNS terdekat juga nggak faham , malah menyalahkan sinyal, payah",1,-1
"jaminannya apa kalo aplikasi dan server ini aman? tapi sayang belum terintegrasi paspor, SIM, SKCK, BPJS dll. tahan dulu FOMO nya.",1,-1
Aplikasi ribet yang dibahas digital tapi harus kekantor dukcapil buat scan verifikasi barcode....terus buat apa digital mas bro...,1,-1
apk ini sangat bagus sekali bisa nyimpan data ektp saya jadi gk bingung kalo misalkan ktp hilang bisa buka di apk ini ...,5,1
"Lebih diperbaiki,dokumen tidak lengkap,,dan lemot sekali membukanya...harap diperhatikan ya bapak/ibu terkait",2,-1
aplikasi ni kek avatar di saat di butuhkan di menghilang ga bisa di buka jir,1,-1
"katanya digital pakai no hp dan foto wajah,,, barcode harus ke petugas........... bertele tele itu namanya.. harusnya barcode bisa via email...",1,-1
"No NIK benar alamat email juga sudah benar dan hppun benar tetap susah masuk aplikasinya ,bikin pusing dan ribet",1,-1
Bahan masih mentah ga bisa d gunakan uda isi data malah kembali lg kl mau d pake langsung d oprasikan biar data bisa k input semua kl blm bisa d gunakan jngn d umum kan dlu matengin dlu aplikasi nya,1,-1
"Aplikasi gabisa dibuka coba lagi terus, mohon bantuanya",1,-1
"Tidak bisa masuk tidak ada jaringan trus kuota baru beli,,padahal.provider yang manteung anteung",2,-1
Kenapa saya gagal terus donload aplikasi ini? Padahal sinyal bagus dan penyimpanan masih banyak ruang kosong. Mohon solusinya🙏 Terima kasih.,2,-1
"Daftarnya susah....Masuk ke menu daftar,udah di isi semua,selesai selalu data tidak valid.",2,-1
Kenapa terjadi kesalahan koneksi padahal jaringan bagus,2,-1
Saya pengguna baru pendaftaran di kantor kecamatan layanan cepat tanggap tanpa keluhan cuman hari ini saya buka aplikasi buka dokumen keluar2 sendiri kenapa ya?,5,1
"Mohon Maaf Aplikasi tidak Bisa Di Buka, Yang Ada Muncul Tulisan COBA LAGI, COBA LAGI, Mohon ada Perbaikan ,Aplikasinya EROR, Terima Kasih",1,-1
"Mau simpel online tapi harus scan baecode dulu ke petugas, ya sama aja lah kayak ngurus manual.",1,-1
"Aplikasinya sulit sekali dibuka,selalu loading padahal sinyal juga lancar",1,-1
"Apk gk jelas kuota ad 50gb msh aj kesalahan jaringan, klo emng msh beta mending g ush di publish",1,-1
terjadi kesalahan koneksi terus gimana si,1,-1
"Masa iyaa di hp ku,di buka pakai data gak bisa giliran wifi bisa",2,-1
"Verifikasi foto aja sll harus diulang, dan tk.pernah bisa selesai verifikasi tsb, jd, apk tsb gk.manfaat sama.sekali",1,-1
"Terimakasih telah menyediakan App ini. Sehingga dapat membantu saya dalam segala urusan... Dan memiliki E-KTP dan tidak perlu repot"" Bawa fisiknya lagi.",5,1
"Terjadi kesalahan koneksi wkwkwkw, aplikasi gak jelas. Gua main game online lancar2 aja",1,-1
Tujuan download aplikasi ini karena ingin memudahkan cetak KK tapi kalo harus scan barcode sama saja kita harus ke dukcapil juga,1,-1
"Tolong di perbaiki koneksi internet nya, soalnya WiFi dan data internet saya bagus tapi gk bisa login",1,-1
Di era digital aplikasi IKD atau KTP digital membuat hidup jadi lebih mudah. Tidak perlu bawa KTPel fisik ke mana mana termasuk di bandara. Tunjukin aja ID digital qta di hape. What the wonderful world.. 😍🤩❤️,5,1
"Tolong bug bug nya di perbaiki, karena setiap aplikasi dari pemerintah selalu banyak bug nya",1,-1
"Dokumen tidak bisa di lihat, Loading terus sampe layar hp nya mati sendiri, admin tolong dibantu yahh , terimakasih sebelumnya",5,1
Bilang nya digital / online pas daftar disuruh scan barcode ke dinas dukcapil wwkwkwkwk yg bener aje,1,-1
Pengadaan ktp online agar terlihat modern nyatanya buat ribet dicetak gak bisa setidaknya bisa didownload agar memudahkan.,1,-1
"Proses pembuatannya ribet, verifikasinya harus di depan petugasnya, developernya belajar lagi bikin aplikasi / kebijkannya harus di rubah, verifikasi seperti aplikasi perbankan yang mudah & simple, terima kasih.",1,-1
"Masih takut pake ini, keamanan data pribadi, takut bocor, seperti yang sudah sudah. Apa lagi di syarat kegunanan dan kebijakan privasi nya ngeri",1,-1
"Tetap aja pak harus ke dukcapil, mending buat ktp fisik kalau gitu. Kirain bisa scan pakai fitur nfc hp, di ektp kan ada chip nya padahal",2,-1
Padahal sinya kuat.. di aplikasi muncul tulisan terjadi kesalahan koneksi... Mohon di perbaiki,1,-1
Aplikasi bagus jadi kalau yg buat ketinggalan ktp bisa pake apk ini,5,1
"Saya cuti kerja 2 hari untuk ngurus KTP, ternyata di kecamatan 2 hari itu juga error, emang tidak ada IT ya untuk mengerjakan itu, percuma cuti gk dapat hasil ngurus KTP.",1,-1
"ini aplikasi tidak bisa dibuka, selalu kalimatnya keluar ""terjadi kesalahan koneksi"",",1,-1
"Aplikasi coba lagi"" terus waktu buka,tolong di perhatikan dan di benahi hp 2 android 7 tdk bisa semua buka",1,-1
"Lemot , jaringan bagus tapi loading nya kek siput",1,-1
Aplikasi gak membantu.. Udah di downlod koneksi jaringan terus.... Padahal jaringan nya bagus...,1,-1
Applikasi buat apa coba??? Fungsinya belum jelas... anggaran applikasinya pasti jelas donk... Kapan majunya coba negara ini 😭😭😭,1,-1
"Aplikasi tidak ada tombol log out, kasihan hp yang jadul atau orang yang tidak mampu seperti di desa, cuma bikin susah",2,-1
"Malah mempersulit, scan persetujuan apaan sih tolol bgt kagak ada instruksinya ini scan apa ini foto apa.. Ampun !!",1,-1
Bisa download aplikasi tapi mau masuk malah kesalahan koneksi? Salah ku mungkin yg terlalu gaptek,1,-1
"adakan untuk device terendah dong min, coba di j2 prime bisa di install tapi dak bisa di pakai, menpersulit jadinya",1,-1
Semoga update selanjutnya bisa dipake aecara offline.. dan kalau ada perubahan data dokumen baru harus online ..,5,1
"g bisa masuk, terjadi kesalahan koneksi terus, klau tetap nyalahin internet ku lelet ya salah sendiri tau di indonesia internet g mutu tp maksain serba digital, hadeh",1,-1
"Nyetaknya gimana butuh hard file nya,... Di scane nyambung ke Tokopedia anehnya.,,,",1,-1
Terjadi kesalahan koneksi mulu padahal internet bagus,2,-1
"Tidak mempermudah, tujuan aplikasi kurang jelas(?). Adanya aplikasi tapi harus digunakan di depan pegawai dukcapil. Bukan kah sama saja???",1,-1
"Setelah verifikasi data dan photo diri, harus Scan QR Code, tapi gak tahu gimana caranya dan dari mana agar kita dapat QR Code. Tetep aja riweuh bro.... Mempermudah masyarakat hanya slogan😂",3,-1
"Kok mau download ktp ngga bisa yah? Padahal lagi butuh banget mau daftar pekerjaan, mana waktunya dah lama habis pula",3,-1
wajib pake app ini tapi app nya aja gak bisa di pake pas di dukcapil kocak..,1,-1
Bukannya sistem yang mempermudah user tapi user yg mempermudah sistem.,1,-1
"Aplikasi yg tidak bermanfaat...!!!! Klo hrs scan barcode segala, ngapain juga pakai sistem online",1,-1
"Dengan adanya IKD, tdk perlu mencari2 dokumen dirmh. Cukup diaplikasi IKD saja, semua urusan dokumen diperlukan sdh ada disini. Tinggal Klik. Sukses dan maju terus Dukcapil.",5,1
Aplikasi IKD sangat bagus sekali. Data dalam satu gadget dan dapat mengurangi penggunaan kartu fisik. Keren,5,1
Sangat tidak membantu karna susah log in buat apa pemerintah mewajibkan mendownload apk nya kalo seperti ini,2,-1
"aplikasi ujicoba, serba lelet dan lemot.",1,-1
"Gagal main, selalu muncul INVALID. Saran saya, jika belum layak untuk berdigitalisasi baiknya ditunda saja dulu agar tidak meresahkan dan membingungkan Masyarakat. Terima kasih.",1,-1
Kenapa saya bayar pajak kenndaran pake ktp digital. Malah ga bisa .ga berfungsi dunk klo gto,1,-1
Aplikasi nya mohon di perbaiki lagi untuk koneksi internet nya,1,-1
"Aplikasi tidak berguna,GK jelas tujuannya apa .... untuk keamanan masih kurang,dan mudah diretas",1,-1
Belajar bikin aplikasi dulu bos.. Baru dimasukin playstore klo dah mteng..,1,-1
"Aplikasi berat, tdk bisa dibuka..... Kementrian punya apps spt ini kah pemeliharaan nya???",1,-1
"Aplikasi ID Digital sangat bagus, cpt prosesnya dan sdh terkoneksi dgn Kemenkeu utk data NPWP dan Pajak, dgn BKN utk melihat Kartu ASN, dan dgn KeMenKes utk melihat Kartu BPJS. Mantab .....",5,1
"namanya digital yapi verifikasi kok harus ke capil, ini bagaimana konsep nya? seharusnya ganya dengan cek nik saja sudah cukup dan verifikasi wajah kan data sudah ada di capil kenapa harus verifikasi offline lagi, ini kan aplikasi online kok ribet sekali verifikasi haris offline gajelas yg bikin aplikasi konsepnya gimana sih",1,-1
"Tolong d perbaiki apk nya, berkali2 mau masuk tpi gagal terus Semoga d perbaiki secepatnya",1,-1
Sering error susah di buka pdhl kuota bnyk sinyal kenceng... Semoga ada revisi supaya aplikasi nya lbh bermanfaat,2,-1
Untuk saat ini permintaan cetak KTP digital tidak ada ya sayang sekali padahal itu cukup bermanfaat bagi warga Indonesia yang mengalami kesulitan mengganti e-KTP yg rusak/buram foto tolong untuk pihak terkait di adakan lagi fasilitas cetak KTP di aplikasi IKD ke depan nya. Terima kasih atas perhatiannya,3,-1
Mengalihkan blanko ga ada ke digital...tapi kaya eek aplikasi nya mau buka KTP muter aja ga bisa di buka,1,-1
"Identitas kependudukan ini memang bagus sayangnya semua Dokumen kita terlampir seperti AKTE NIKAH , AKTE LAHIR masing-masing anggota dalam satu Kartu keluarga. Kalau boleh ini Apk Identitas kependudukan ini di perbaiki ulang biar semua Dokumen yg di harapkan dapat sesuai harapan. Terimakasih. Nanti jika dah bagus saya kasi Bintang 🌟🌟🌟🌟🌟 5",4,1
"niat bikin aplikasi gak sih ini? aplikasi kok gak bisa di buka, padahal jaringan internet lancar, tidak ada gangguan sama sekali",1,-1
"Sekarang fiturnya selalu muncul dokumen sedang diintegrasikan terus, waktu awal bisa dibuka",3,-1
Apk gx guna udah d isi semua scan barcode udah juga tapi tetap aja gx bisa ke capil langsung gangguan semua jadi gimana mau buat ktp tiap ke capil manapun bilang nya kalau gx gangguan gx ada blangko apa lah bla bla bla 😠😠,1,-1
"Masih banyak yang perlu diperbaiki, luar dan dalam, aplikasi dan pelayanan di kantor masih terbilang kurang...",2,-1
