content,score,tone
in aplikasi kayak boot aja banyak loading trus lupa paswrd reset hrus dukcapil lupa password nga tau ngapain mending uninstal aja,1,-1
aplikasi nya buka ya buka doank,1,-1
tolong aplikasi ngga d buka liat e ktp nya baca koneksi gagal trs,1,-1
aplikasi jelek banget nya gagal login please deh kemendagri serius dikit napa,1,-1
utk verivikasi validasi ubah online tdk dukcapil,3,-1
aplikasi gk aplikasi perintah model scan barcode mesti kantor dukcapil buat online aneh aja perintah,1,-1
sdh akun suruh dftr trus lelet bin lot bnyk baik app ny jgn d korup trus dana pelihara app,1,-1
verifikasi wajah hape compatible akses kamera otomatis buka,2,-1
payahhh eror aplikasi signal penuh kuota tp buka aplikadinya,1,-1
identitas duduk digital aplikasi tolong baru hp samsung kali coba gagal,3,-1
data e ktpnya update ubah tanda tangan muncul,1,-1
ga buka apk nya jaring baguss muncul salah jaring buka yg lancarr anehh,1,-1
online ya hm kalo capil ngambil kode qr ya app gua nyari app biar gak capil sar app aneh,1,-1
bagaiman maju kelas negara aja bikin aplikasi ada sedih meribetkan susah tinggal malu,1,-1
digital ngapain dukcapil bos scan barcode,1,-1
pakai indosat sinyal bagus ga masuk masuk hubung wifi,2,-1
ga ad verifikasi kirim k email yg bikinaplikasi bocil ya apk bocil stm sangkut useless buang kuota aja,1,-1
buruk data gb sinyal ok ga buka niat mudah sulit sih,3,-1
jaring bagus stabil buka aplikasi muter salah,1,-1
ga daftar salah koneksi,1,-1
hubung internet sinyal wifinya bagus cepat tolong baik,1,-1
mentok logo muat apa yg digitalisasi indonesia hasil nol minus,1,-1
loading mulu error salah koneksi buka aplikasi,1,-1
buruk salah saat buka dokumen jaring internet stabil,1,-1
aplikasi bagus manfaat ngecek ktp masuk paswood jd aman jamin,5,1
susah daftar pakai jaring wifi coba coba ntah krn aplikasi nya ntah hp nya,3,-1
data masukk verifikasi email gak masuk pulih nunggu mnit masuk jelek,1,-1
gk buka koneksi internet,2,-1
kaga ngebantu ngapain bikin aplikasi kalo dukcapil langsung hapus,1,-1
aplikasi nya gk buka dokumen pindah barcode gk fungsi,4,1
sangan kecewa kali coba verifikasi wajah ngga blank hitam tolong baik sistem,3,-1
daftar barcode nya nyari mana dukcapil nya banget kek gin apa yg digital coba,1,-1
koneksi gagal solusi nya aplikasi lancar aja klau ngak buka pungsi nya,2,-1
download buka eh muncul tulis coba coba aja mohon sistem nya baik lg,1,-1
aplikasi ny bagus tp sistem ny jelek bgt bbrp x d coba ga bs msk hrs update dll tp ga bs d akses,3,-1
pakai wifi aja salah koneksi trs duh repot kalo bgini,1,-1
identitas digital penting urus perban jual beli perban tolak identitas digital,2,-1
aplikasi gak ulang ulang gagal suruh scan barcode barcode gk tau,1,-1
menu download mudah masyarakat resolusi dokumen rendah buram,2,-1
login wifi data seluler aplikasi yg lancar,1,-1
nama digital scan barcode sulit ajar la aplikasi bpjs,1,-1
aplikasi bisa pakai wifi kuota dn jaring bnyk jdi hrs tetring trs kalo buka aplikasi,4,1
aplikasi nya gabisa buka koneksi jaring pdahal jaring nya bagus,1,-1
menu daftar tetep tugas dukcapil barcode ya daftar manual,1,-1
online digital suruh dukcapil lucu loh ngerti digitalisasi engga sih anggar yg habis aplikasi yach,1,-1
gak gak niat aplikasi online database banyak proyek makan gam urus,1,-1
koneksi error mulu internet stabil,3,-1
data sesuai gimanah y,1,-1
pikir ganti fisik ktp tp ktp online rek bank online screenshoot kode qr jg ga bagi,2,-1
aplikasi hubung server upload akta nikah mohon perbaikin apliksinya bang,1,-1
keluh sesal aplikasi respec too oo mosok menungso sak munu kehe sing keluh ndak direspon blas rame ramean tok buyarr bubar ajja bro kasih bintang aja yah kasih bintang pinjam teman,1,-1
pin salah blokir pin masuk bukti kemarin buka pin pin salah pin catat buku ktp digital verifikasi pegawai discapil dinas kait tolong,1,-1
e ktp digital mudah butuh ktp dokumen yg otomatis aplikasi,5,1
koneksi wifi data tetep gabisa,1,-1
mudah lancar buka dokumen loading tolong kuat servernya biar gak kes sbg proyek ujicoba doang,5,1
scan barcode aj rekam ulang verifikasi wajah kali kali gagal code qr lgi ribett mudah sulit,5,1
digitalisasi serius full digital offline be smart perintah,1,-1
aplikasi nggak pakai versi android kasihan warga negara yg handphone nya android,1,-1
pake kode qr dukcapil klo langsung mudah daftar gak langsung dukcapil,3,-1
terima kasih dukcapil udah dokumen digital depan buka aplikasi nya offline,5,1
invalide ribet bangeet kode qr scan kali kali aja invalide,1,-1
terima kasih pa dirjen dukcapil rekan fitur fiturnya mantap izin tanggap operator scan barcode sila warga disdukcapil moga manfaat,5,1
aplikasi tte anjur hrs dftr k aplikasi privy untk tte nya sy sudh registrasi tte d aplikasi privy trus slnjtny bgaimn ktp digital sy bs tte nya,3,-1
aplikasi yg sulit update masuk isi data gak bs invalid trus canggih,1,-1
susah kali daftar salah jatingan bilang aja aplikadi yg eror salah jaring,1,-1
aplikasi digital id bantu mudah masyarakat lupa bawa fisik ktp kk praktis,5,1
menu buka contoh menu daftar layan pantau layan mohon tingkat,3,-1
dateng dukcapil suruh urus online urus online ktp krena blangko kosong solusi pakai ktp digital app store download masuk tetep aja dukcapil scen master banget syatem dukcapil penasaran sih harga blanglo ktp sampe jdi issue masalah ktp,1,-1
aplikasi nya bagus daftar scan barcode wilayah gimana kalo kantor,1,-1
apk salah internet sinyal bagus,2,-1
dokumen buka ktp kartu kk digital mohon baik,2,-1
aplikasi nya klu akses coba mohon baik sll gtu masyarakat susah klu akses ndak,2,-1
aplikasi perintah aja penting jelek bangett bagus aplikasi buat anak sekolah,1,-1
susah masuk sih servernya mohon siplin kece wkt mudah klik,1,-1
susah banget pas ambil foto selfi foto ga muncul hp type samsung j prime kecewa bolak ga hasil,1,-1
aplikasi buka sayang capil rekam turut repot payah,1,-1
aplikasi cacat pancing download gak si keruk untung aplikasi sampe segitu nya,1,-1
udah coba daftar mentok sampe fto kmbali sy udah brhasil trnyata trus kpn gimna hasil,3,-1
knpa buka kudu pakai wifi hospot dlu duhhh ngadi ngadi ni aplikasi ga efektif,1,-1
knp ya klo aplikasi plat merah suka aneh nyediain aplikasi online tp hrs barcode dlu yg jd barcodenya hrs offline dukcapil hrsnya bs verifikasi online via no hp krn no hp hrs daftar no kk negara ngk percaya sm produk bijak aneh,1,-1
scan barcode pasu nik ktp mudah tingkat,3,-1
bantu dgn aplikasi butuh data duduk tinggal lht hp mudah,5,1
nenampilkan dokumen sinyal internet stabil salah,1,-1
jaman digital online tetep offline verifikasi scan barcode dukcapil mkmkmkmk auto uninstall ribet,1,-1
susah daftar scan qr ngga,1,-1
sempurna download aplikasi isi data foto scan qr dukcapil menit selesai ktp digital lancaaaaaaaaaaaaar,5,1
baik aju dokumen duduk online maju dukcapil dukcapil prima,5,1
daerah jaring internetnya bagus orang pakai hendphon android canggih aplikasi,1,-1
update bagus gak buka,1,-1
aplikasi harus pakai hp android yg versi hpnya versi tdak support sekian trmksih,1,-1
ga efektif barcode camat aplikasi kayak gin hrus camat ga ga semenjak muka tugas camat senyum tdk ramah,1,-1
aplikasi sih bagus cuman error kadang ngebug mohon tingkat thx,3,-1
update salah koneksi update normal,1,-1
masuk email nik dll verifikasi tp tekan scan wajah dr aplikasi,1,-1
buka pns dekat nggak faham salah sinyal payah,1,-1
jamin kalo aplikasi server aman sayang integrasi paspor sim skck bpjs dll tahan fomo nya,1,-1
aplikasi ribet bahas digital kantor dukcapil scan verifikasi barcode digital mas bro,1,-1
apk bagus nyimpan data ektp gk bingung kalo ktp hilang buka apk,5,1
baik dokumen lengkap lot buka harap perhati ya kait,2,-1
aplikasi ni kek avatar butuh hilang ga buka jir,1,-1
digital pakai no hp foto wajah barcode tugas tele tele nama barcode via email,1,-1
no nik alamat email hppun susah masuk aplikasi bikin pusing ribet,1,-1
bahan mentah ga d uda isi data lg kl d pake langsung d oprasikan biar data k input kl blm d jngn d dlu matengin dlu aplikasi nya,1,-1
aplikasi gabisa buka coba mohon bantuanya,1,-1
masuk jaring trus kuota beli provider manteung anteung,2,-1
gagal donload aplikasi sinyal bagus simpan ruang kosong mohon solusi terima kasih,2,-1
daftar susah masuk menu daftar udah isi selesai data valid,2,-1
salah koneksi jaring bagus,2,-1
guna daftar kantor camat layan cepat tanggap keluh cuman buka aplikasi buka dokumen ya,5,1
mohon maaf aplikasi buka muncul tulis coba coba mohon baik aplikasi eror terima kasih,1,-1
simpel online scan baecode tugas ya aja kayak ngurus manual,1,-1
aplikasi sulit buka loading sinyal lancar,1,-1
apk gk kuota ad gb msh aj salah jaring klo emng msh beta mending g ush publish,1,-1
salah koneksi gimana si,1,-1
verifikasi foto aja sll ulang tk selesai verifikasi tsb jd apk tsb gk manfaat,1,-1
terimakasih sedia app bantu urus milik e ktp repot bawa fisik,5,1
salah koneksi wkwkwkw aplikasi gak gua main game online lancar aja,1,-1
tuju download aplikasi mudah cetak kk kalo scan barcode dukcapil,1,-1
tolong baik koneksi internet nya wifi data internet bagus gk login,1,-1
era digital aplikasi ikd ktp digital hidup mudah bawa ktpel fisik bandara tunjukin aja id digital qta hape what the wonderful world,5,1
tolong bug bug nya baik aplikasi perintah bug nya,1,-1
dokumen lihat loading sampe layar hp nya mati admin tolong bantu yahh terimakasih,5,1
ada ktp online modern ribet cetak gak didownload mudah,1,-1
proses buat ribet verifikasi tugas developer ajar bikin aplikasi kebijkannya rubah verifikasi aplikasi perban mudah simple terima kasih,1,-1
takut pake aman data pribadi takut bocor syarat kegunanan bijak privasi nya ngeri,1,-1
aja dukcapil mending ktp fisik gitu kirain scan pakai fitur nfc hp ektp chip nya,2,-1
sinya kuat aplikasi muncul tulis salah koneksi mohon baik,1,-1
aplikasi bagus yg tinggal ktp pake apk,5,1
cuti kerja ngurus ktp camat error emang it ya cuti gk hasil ngurus ktp,1,-1
aplikasi buka kalimat salah koneksi,1,-1
aplikasi coba buka tolong perhati benah hp android tdk buka,1,-1
lot jaring bagus loading nya kek siput,1,-1
aplikasi gak bantu udah downlod koneksi jaring jaring nya bagus,1,-1
applikasi coba fungsi anggar applikasinya donk maju coba negara,1,-1
aplikasi tombol log out kasihan hp jadul orang desa bikin susah,2,-1
sulit scan tuju sih tolol bgt kagak instruksi scan foto ampun,1,-1
download aplikasi masuk salah koneksi salah ku yg gaptek,1,-1
moga update dipake aecara offline ubah data dokumen online,5,1
g masuk salah koneksi klau nyalahin internet ku lelet ya salah tau indonesia internet g mutu tp maksain serba digital hadeh,1,-1
nyetaknya gimana butuh hard file nya scane nyambung tokopedia aneh,1,-1
salah koneksi mulu internet bagus,2,-1
mudah tuju aplikasi aplikasi pegawai dukcapil kah,1,-1
verifikasi data photo scan qr code gak gimana qr code tetep aja riweuh bro mudah masyarakat slogan,3,-1
download ktp ngga yah butuh banget daftar kerja dah habis,3,-1
wajib pake app app nya aja gak pake pas dukcapil kocak,1,-1
sistem mudah user user yg mudah sistem,1,-1
aplikasi yg manfaat klo hrs scan barcode ngapain pakai sistem online,1,-1
aplikasi lot banget buka dokumen loadingnya banget nunggu bs sambi tidur bangun lg ya blm buka,1,-1
ikd tdk cari dokumen dirmh aplikasi ikd urus dokumen sdh tinggal klik sukses maju dukcapil,5,1
aplikasi ikd bagus data gadget kurang guna kartu fisik keren,5,1
bantu karna susah log in perintah wajib mendownload apk nya kalo,2,-1
aplikasi ujicoba serba lelet lot,1,-1
lelet data kagak baca gk bagus nya kacau aja urus perintah kalah aplikasi game domino virtual bank kacau bos,1,-1
gagal main muncul invalid saran layak digital baik tunda resah bingung masyarakat terima kasih,1,-1
bayar pajak kenndaran pake ktp digital ga ga fungsi dunk klo gto,1,-1
aplikasi nya mohon baik koneksi internet nya,1,-1
aplikasi guna gk tuju aman mudah retas,1,-1
ajar bikin aplikasi bos dimasukin playstore klo dah mteng,1,-1
aplikasi berat tdk buka tri apps spt kah pelihara nya,1,-1
aplikasi id digital bagus cpt proses sdh koneksi dgn kemenkeu utk data npwp pajak dgn bkn utk kartu asn dgn kemenkes utk kartu bpjs mantab,5,1
nama digital yapi verifikasi capil konsep nya ganya cek nik verifikasi wajah data capil verifikasi offline aplikasi online ribet verifikasi haris offline gajelas yg bikin aplikasi konsep gimana sih,1,-1
tolong d baik apk nya kali masuk tpi gagal moga d baik cepat,1,-1
error susah buka pdhl kuota bnyk sinyal kenceng moga revisi aplikasi nya lbh manfaat,2,-1
minta cetak ktp digital ya sayang manfaat warga indonesia alami sulit ganti e ktp yg rusak buram foto tolong kait adakan fasilitas cetak ktp aplikasi ikd nya terima kasih perhati,3,-1
identitas duduk bagus sayang dokumen lampir akte nikah akte lahir anggota kartu keluarga apk identitas duduk baik ulang biar dokumen yg harap sesuai harap terimakasih dah bagus kasi bintang,4,1
niat bikin aplikasi gak sih aplikasi gak buka jaring internet lancar ganggu,1,-1
fiturnya muncul dokumen integrasi buka,3,-1
apk gx udah d isi scan barcode udah aja gx capil langsung ganggu gimana ktp capil mana bilang nya gx ganggu gx blangko bla bla bla,1,-1
baik aplikasi layan kantor bilang,2,-1
aplikasih udah x dowload hasil loding gak menyakinkan banget aplikasih tolong baik,1,-1
aplikasi nggak fungsi sih butuh banget,1,-1
scan qr code invalid bla bla mentok sampe situ aja,1,-1
aplikasi tdk rekam wajah padehal atur d kamera sdh pas sya aplikasi baik,1,-1
aplikasi isi data valid kecewa download,1,-1
manusia kadang lupa akun app tolong button lupa pasword terimakasih,2,-1
loading mulu ga buka,1,-1
samsung note gak install,1,-1
baik login menu masuk susah sinyal full,1,-1
gimana sh masuk aja sulit banget maksud sh token tuju invalid kaya gitu bantu sulit,1,-1
tolong update apk nya banget bug fitur,2,-1
ya nama proyek lihat hasil rating kualitas aplikasi bagus masak aplikasi kayak gin,1,-1
aplikasi sampah susah make fisik eh ruwet ruwet make aplikasi bug jelek bener dah,1,-1
uda instal ga dipake udahlah aplikasi bumn bumd ga yg bener,1,-1
,5,1
necek kk yaa jaring internet bagus tolong baik akses masuk jgan kek gin,2,-1
mw serba digital suruh dtg dlu dukcapil qr ga cari gampang aja nik yg pny indonesia bgt ga mutu,1,-1
registrasi scan barcode capilduk males g praktis verifikasi nya pakai kode otp,1,-1
gak dipake nih app gak verifikasi wajah tolong admin kelola aplikasi tangan fungsi,3,-1
dapat barcode scan ya verifikasi data scan barcode,1,-1
simpel samsek sinyal nya bagus buka baut akses aja lancar,1,-1
sihh nggk nisa pake data seluler susah nyari wifi tolong developer,1,-1
kocak digital stengah udh verifikasi wajah aja capil scan daong gimana klo orang domisili ngak disdukcapil scan doang,1,-1
aplikasi gk bobot mudah sulit pikir cek rumah kantor aja bohong,1,-1
aplikasi fungsi buka salah masak aplikasi negara eror diam,1,-1
kembang kuat aman baja aplikasi nya loading kalo pakai data kartu provider,1,-1
app blom dlm kembang luncur kejar target,2,-1
aplikasi gak guna ngapain bikin aplikasi kantor capil ra ceto gak guna buang kuota download nya,1,-1
kasih bintang masuk salah koneksi jaring bagus,1,-1
aplikasi yg keren saking keren abis download gk buka muter melulu,2,-1
niat sih online biar mudah ribet lurah camat barcode,1,-1
udah daftar eh suruh scan dupcapil asli ribet mending ktp fisik klo gitu,1,-1
opsi tombol masuk aplikasi tombol daftar,1,-1
lancar langsung aktif scan barcode dapet pin tinggal fungsi aja klo yg fc ktp gw ludain muka,5,1
apresiasi kemendagri digitalisasi dokumen lbh cpt mudah males scan qr dukcapil ketemu pegawai malas hadehhhh buang doang,2,-1
ga unduh ga ga screensut klo aplikasi nya ga buka,1,-1
aju layan pindah alamat lanjut mohon baru app nya,1,-1
guna manfaat kali urus cari e ktp fisik nya,1,-1
aplikasi jelek pke data gabisa wifi rumah kecuali wifi dr hp org,1,-1
aplikasi cacat ngk daftar daerah hbs isi data lengkap ngk,1,-1
tolong kec utama poncokusumo malang sruh unduh dftar d scan d bawa masuk cetak ktp tp pulg tdk kasih tau pin masuk wni rugi krn sebgian privasi knpa kec enak sendri pin tahu yg puny akun ikd,1,-1
instal perangkat xiaomi mi lite apk aman instal,1,-1
parah dokumen loading doang gak buka aplikasi iklan shopeenya,1,-1
aplikasi gk buka update gk hadeh pusing pusing daya kasih bintang aj,1,-1
daftar kode barkod tugas dukcapil trs guna aplikasi digital kantor dukcapil kode barkod baruh mudah,1,-1
bikin aplikasi aja abal suka eror mulu ktp fisik nya gak verifikasi rekening tabung kerja gak profesional nih banyak makan uang haram main slot aja kali kerja,1,-1
bagus sih ikdvtapi repot capil ngantrinya mudah sja,2,-1
daftar aja susah bgt sinyal data full aplikasi,1,-1
gw ketawa banget app ni udh isi data trus kode qr dukcapil trus guna ni aplikasi langsung aja dukcapil,1,-1
bintang yg kasih guna udah produk sistem sdm nya detik ga ditanggapin ngapain beli online kalo ngambil barang mesti toko urusin krn rakyat sdh bayar pajak dll,1,-1
apk cuman suport wifi pake jreng lot kek siput pdhl cuman apk mb aja login pke jringan koneksi putus pdhl yutubn lancar wort it,2,-1
apk perintah kaga yg bener login susah akses susah registrasi susah demen bener bikin masyarakat susah,1,-1
kirain mudah daftar ktp digital dukcapil scan kode qr ribet ah,2,-1
salah koneksi aktif registrasi,1,-1
aman paham developer kumpul bagi data maksud nya dev lg butuh duit data bagi ya praktik privasi aman data variasi dasar guna wilayah usia pilih sesuai minta konsumen developer informasi baru iring ok trimakasih info nya,1,-1
upgrade e wallet daftar rekening bank bandara nunjukin ktp apk tugas kalo susah sinyal udah ngantri loading daftar tunjuk e ktp fisik scan apk tuju dukcapil garut e ktp fisik ktp hilang surat hilang polisi alas contoh blangko habis,1,-1
disdukcapil tinggal kirim aja qr code daftar online isi no tlp e mail kirain simpel aja,1,-1
bantu aktivasi laku online langsung aplikasi kode aktivasi otp kirim email daftar,1,-1
download tp gk buka error tolong kalo bikin aplikasi yg,1,-1
ga guna scan barcode kantor dukcapil klu sih enak klu ga ngotak aplikasi buang anggar menggeruk data org,1,-1
aplikasi download buang kuota tenaga,1,-1
buka ya coba salah koneksi gimana sih kemendagri tulis coba,5,1
aplikasi sampah digital tpi pergi tugas utk scan barcode,1,-1
daftar dinfokan id digital moga tranformasi manfaat,4,1
buka dokumen muncul gambar ktpnya,2,-1
loading gak buka kalo ganti digital sistem bagus,1,-1
aplikasi online verifikasi qrcode kantor lawak developer mikir nggak yg sistemasinya,1,-1
xiaomi note gak instal restart sih cache,1,-1
aplikasi online kalo daftar scan kode qr dukcapil aja bohong online tetep dukcapil nya,1,-1
aplikasi sampah digital kalo ujung ujung antri dukcapil dijadiin alas ngabisin anggar nih aplikasi,1,-1
paksa dah uninstall buka banget sinyal jaring bagus,1,-1
abis update loading coba salah asa kuota aman aman aja,1,-1
online kantor desa dukcapil scan barcode aneh,1,-1
gak buka dokumen fitur error tuju uninstall aja,1,-1
arah tujuanya ayo kembakangkan dwngan anggar super,1,-1
cacat sinyal bagus gak buka terang koneksi internet,1,-1
buruk aplikasi buka wifi cepat mega byte sayang it dunia jebol indonesia anak anak talenta dunia it sekolah ambil apk ikd beta benah tahun,1,-1
ktp digital mudah akses susah konek,2,-1
aplikasi buka tolong baik lag error koneksi deteksi,1,-1
lumayan yg aplikasi busuk bayar gede uang udah bayar dibiarin aja yg ga akses,1,-1
gambar ktp digital muncul tanggal kemarin muncul,2,-1
ga bs buka menu dokumen sinyal bagus kuat tolong bantu,1,-1
bngst banget apps buka loading doang indikator signal langsung yg tolol yg bikin apps yg download anjirrr bet nih apps,2,-1
mohon baik jaring dokumen yg buka susah,5,1
suami milik aplikasi ikd handphone alhamdulillah aplikasi ikd nya jalan lancar terimakasih,5,1
bantu karna scan kode daftar e ktp jangkau dukcapil,1,-1
install android versi rendah masyarakat android versi rendah riskan resiko faktor aman hp jamin aplikasi bebas hacker jahat digital,1,-1
bantu sayang pas aktipasi ngk pake hp mengaktipasi computer mudah han depan,3,-1
maksud ya kalo ujung ujung dukcapil belanja online toko konsep gimana,1,-1
tolong aplikasi simpel pakai aplikasi mudah sulit,1,-1
gin bgt ya kualitas aplikasi daftar gabisa alasanya nik salah masuk apk refresh ttp gabisa,1,-1
keluh atas dokumen error mudah mudah error,4,1
buset dah diem diem bae aplikasi kagak buka dokumen kembang pura pura buta anggar kocak,2,-1
kelas aplikasi negara sistem yg buruk akses pake wifi banyak loadingnya duh kacau serasa sistem yg utk sekolah tk,1,-1
pergi kantor dukcapil to kirain langsung akses smartphone,1,-1
uji sabar loging gagal kali kali dak masuk coba jam,3,-1
instal muncul halaman udah ga ngapa in bintang,1,-1
tolong aplikasi fiktur dokumen muter muter situ ktp nya mala ngak gimana ya,4,1
aplikasi ga haha muter muter doang kelas aplikasi perintah aja kek gin haduh ya wajar si ga skill bikin aplikasi,1,-1
digital dukcapil gak totalitas digital gmana gak paham paham devinisi digital,1,-1
loading mulu gak buka tolong baik app ikd,1,-1
ngapain bikin apk kaya gitu kalo masuk aja gagal cari kartu keluarga ga baik mudah sulit,1,-1
gak bnget udah beli paket gak jalan pakai wifi gak mutu bnget in apk,1,-1
aplikasi tolol habis anggar negara selesai tugas scan,1,-1
ribet ktp digital hp operasi hp orang tua,1,-1
sebelumya maaf knp aplikasi idk buka muat lihat baharu data data,4,1
tingkat aplikasi perintah tahiiiiikkkkk gin daftar ikd mudah sulit siliiittttttt daftar photo scan barcode dukcapil ampas kali aplikasi urus tambah barcode kantor dukcapil layan whatsapp dukcapil robot gitu aju suruh ketik menu pilih jenis adu sampah woooyyyyy,1,-1
klo yg ktp tinggal tunjukin ajah ktp digital nya instansi bank gk nerima ktp digital jdi gmna konsep nya ngebantu malh jdi nyusahin,1,-1
aplikasi buang buang anggar negara online verikfikasi barcode,1,-1
aplikasi susah buka tulis muat indikator mutar mutar,2,-1
susah buka ktp digital nya tolong baik sistem nya,1,-1
apk susah d buka baca salah koneksi pdahall sinyal bagus tpi tetep susah,1,-1
mohon sedia menu download dokumen screenshot,1,-1
indonesia serbaaaa ribeeet daftar aja kantor nya jarak nya jauuuuh banget apk gak gunaaaaaa,1,-1
bikin rekening bank tetep ktp fisik,1,-1
cetak kartu keluarga aja banget fi menu dokumen ktp aja yg muncul kartu keluarga muncul,1,-1
ko login aplikasi jaring eror jaring aman aja,1,-1
aplikasi download buka halaman loading,1,-1
pakai data selular buka paket kuota signal lancar payah,1,-1
mohon maaf sy ksh download kirain langsung jdi ikdnya ternyta dukcapil utk barcode maaf apknya sy uninstall,3,-1
ngga login ya katax jaring ngga stabil sdangkan sinyal bagus,1,-1
hilih dukcapil ujung nya dah antre verif uninstall ae,1,-1
login jaring bagus selalu salah koneksi,1,-1
aju ubah identitas orang tua tempuh pn berat orang kampung dalam krn kondisi orang tua identitas sulit,3,-1
apk eror sinyal ku udah bagus tetep aja gara gara apk bolak kantor camat eror mulu heran,1,-1
apk sulit bikin rek ga ga buka apknya jaring bagus,1,-1
aplikasi bagong aplikasi gak berpaedah yg bagong jaring coba bagong,1,-1
apliaksi jelek istal hp hp teman bentar developer sikat kpk,1,-1
bagus pas buka loading gak masuk gitu,2,-1
sulit baca barcode unduh foto ktp,1,-1
loading salah koneksi mulu btw udh pake wifi,1,-1
buka tingkat bag dokumen gak buka,2,-1
aplikasi ga buka tulis salah koneksi,4,1
updet gak buka koneksi,1,-1
download sdh pas daftar sdh selesai scan qr gagal aplikasi klo msh gitu aja jgn sebar,1,-1
guna aplikasi online barcode aja dukcapil aja boong mending aplikasi cipta mending full offline aja,3,-1
butuh copy ktp ya krn institusi butuh alat scanernya,1,-1
dokumen gak bs buka ya udh pakek fifi ktnya mudah tp sulit sulit buka aja gak bs,1,-1
sekian komentar miring sdh negatif thingking apa produk aplikasi rezim sampah kotor dunia digital habis duit negara dg kwalitas sampah,1,-1
dispenduk terang salah koneksi,1,-1
efisien dateng dukcapil scan barcode,1,-1
gk buka app nya tulis muat iya sulit,1,-1
buka loding salah buka data,1,-1
menu dokumen tdk buka ad pemberitahuan hak akses batas g mutu aplikasi,1,-1
aplikasi jelek susah masuk aplikasi jaring bagus,1,-1
diperlulan tdk buka salah koneksi padah internet lancar,3,-1
aplikasi masuk aja muat doang mau pake wi fi situ orang perintah pinter bikin aplikasi aja kga becus kalo ga bikin gua ajarin nyusahin dasar koruptor,1,-1
digitalisasi apa dukcapil scan barcode tdk spt bank digital barcode sedia jgn bodoh rakya dgn modus digitalisasi,1,-1
apikasiny susah buka digital manual aja sulit masyarakat,1,-1
scan digital asih butuh fotocopy ktp,3,-1
aplikasi buka bikin program mudah aplikasi tolol,1,-1
sulit apa ktp digital ngga mudah,1,-1
haduuuuhhh buruk banget gak masuk aplikasi tolong evaluasi siang loh coba buka tetep gak ribet ah,1,-1
tolong menu liat ada web print digital susah kantor,1,-1
aplikasi coba buka dokumen aja mending hapus aplikasi bikin ribet bikin ktp suruh daftar gin mending pake ktp lngsung saat digunain tinggal potocopy aja,1,-1
gak fungsi hrs dtg kode verifikasi petuga yg nik ktp kk sdh rekam data yg bs isi data dukung,2,-1
moga aplikasi online tampa kantor capil,5,1
mudah masyarakat indonesia mengunakan aplikasi data kepundudukan kememdagri,5,1
aplikasi jalan login salah mulu,1,-1
apk jaring wifi lancar data seluler lancar memuwat ulang trus koneksi gagal klo gc niyat bikin apk mnding hapus aja,1,-1
eg buka tolong baik intal ko buka muter muter kaya komedi putar tolong baik,1,-1
gaak download sisa ruang simpan nya aneh,1,-1
sih digital tetep dukcapil sih,1,-1
digital dukcapil scan barcode verifikasi,2,-1
aplikasi kocak koneksi tolong baik maju,1,-1
bikin repot orang tua skip gak daftar banget ktp fisik,1,-1
buka alas koneksi pdhl koneksi bagus bgt,2,-1
fitur cetak dokumen fitur penting,2,-1
kalo pake data seluler engga buka yaa muat,3,-1
kl bikin aplikasi nanggung era digital kl dukcapil jg ya ga gua aplksinya nya slese lwat aplikasi ga dukcapil,1,-1
aplikasi abal kelas perintah error mulu aman kayak ragu gitu,1,-1
gimana muter muter buka dokumen tetep aja mana bawa hard copy nya kalo gin mah alternatif,3,-1
aplikasi polisi presisi signal pajak aja gak kantor verifikasi input nik foto ktp foto wajah kelar synchronize data dukcapil ngapain verifikasi pake qr tugas potensi pungli woy blom antri nunggu isi data alahhh ribet lu lu bikin ribet kecuali gagal syncronize data online dah tuh verifikasi tugas download ni aplikasi bersentugan tugas duit,1,-1
digital ducapil foto ktp asli verifikasi muka daftar bank online dsb muncul calo ambil sempat keribetan yg kasi yg melek teknologi kayak orang tua ujung nya yg ngurus calo,1,-1
dokumen nya muat layan pantau an lelet,3,-1
keneh keneh kehed capil qr ya wa aja daftarin nomer telp abis ongkos capil ya,1,-1
gimana sih buka mudah sulit kali ijin sekolah bikin ktp sulit gak yg eror salah jaring,1,-1
kali baik nih aplikasi klo emng program jaga kualitas,1,-1
sistem g deteksi foto ktp yg buram data verifikasi,1,-1
aplikasi online ijin kerja dukcapil lurah dapat qr code,1,-1
akses server masalah ga maintenance bulan,1,-1
aplikasi nya jaring muncul,1,-1
aplikasi susah banget ya buka ktp digital gak buka gimana gak identitas ktp sdh ktp digital bkn ktp elektronik tolong baik,1,-1
ga guna kirain mudah tau sulit ngapain coba verifikasi kantor disdukcapil buang buang,1,-1
pake wifi ga data woi perintah tolong baik,1,-1
ribet disdukcapil fungsi dr digitalisai hrs mana tinggal pencet hp dah beres,1,-1
ga niat aplikasi gak bikin masak kartu indosat gak masuk aplikasi uninstall aja aplikasi gak,1,-1
buka dokumen loading registrasi buka rekening bank gak tolak program ikd korupsi mulu program ikd gak efektif registrasi apa tolak,1,-1
sebelas belas ngak nama digital ducapil barcode kirim email verifikasi no kk ktp valid no hp foto selfie ktp online x kerja maaf hapus bikin penuh hp aja mksh,1,-1
amplikasi error daftar gg buka nyesel bnget amplikasi kyak gin,1,-1
apk loading pake wifi data,1,-1
jaman digital duscakpil kasihan rumah kantor sdh online rekam nya pakai barcode kelas bank an nya online repotrepot,1,-1
